Population,Treatment,ImageID,SlideID,PlacentaID,Image_Replicate,Blood_Space_Type,NBS,Pm_BS,Area_BS,Counter,Space #,,
Lowlander,Hypoxic,BW15,A2,P1,a,Fetal,4,303.601,935.686,KK,1,,
Lowlander,Hypoxic,BW15,A2,P1,a,Fetal,4,332.124,1372.966,KK,2,,
Lowlander,Hypoxic,BW15,A2,P1,a,Fetal,4,50.622,141.741,KK,3,,
Lowlander,Hypoxic,BW15,A2,P1,a,Fetal,4,312.088,988.486,KK,4,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,41.86,74.59,KK,1,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,101.71,384.4,KK,2,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,83.829,206.2,KK,3,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,164.043,795.373,KK,4,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,63.773,174.446,KK,5,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,95.073,466.442,KK,6,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,29.916,54.65,KK,7,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,346.039,1885.888,KK,8,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,21.059,13.087,KK,9,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,58.284,175.821,KK,10,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,254.516,1040.941,KK,11,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,45.553,133.545,KK,12,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,68.714,290.013,KK,13,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,12.44,7.403,KK,14,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,10.8,5.288,KK,15,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,14.631,9.042,KK,16,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,47.828,97.931,KK,17,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,14.305,13.114,KK,18,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,426.168,2679.093,KK,19,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,48.795,130.134,KK,20,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,94.305,372.397,KK,21,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,62.459,98.381,KK,22,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,42.383,106.683,KK,23,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,31.56,41.615,KK,24,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,11.22,6.742,KK,25,,
Lowlander,Hypoxic,BW15,A2,P1,a,Maternal,26,19.617,24.166,KK,26,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,122.429,296.226,KK,1,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,427.161,1803.953,KK,2,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,87.067,165.14,KK,3,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,239.509,819.777,KK,4,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,127.097,420.755,KK,5,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,238.45,1683.945,KK,6,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,39.78,76.542,KK,7,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,152.534,359.786,KK,8,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,98.965,347.518,KK,9,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,39.692,64.353,KK,10,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,94.622,264.789,KK,11,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,42.284,77.176,KK,12,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,39.389,37.385,KK,13,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,19.87,10.523,KK,14,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,18.329,13.616,KK,15,,
Lowlander,Hypoxic,BW16,B1,P1,a,Fetal,16,90.208,224.02,KK,16,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,29.477,52.165,KK,1,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,48.298,111.257,KK,2,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,17.802,16.472,KK,3,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,67.813,204.138,KK,4,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,49.829,103.695,KK,5,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,51.25,154.405,KK,6,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,27.656,18.666,KK,7,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,78.578,236.737,KK,8,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,60.722,165.51,KK,9,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,26.238,19.935,KK,10,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,70.126,222.064,KK,11,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,56.383,192.875,KK,12,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,68.642,193.509,KK,13,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,177.94,1208.328,KK,14,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,191.182,501.025,KK,15,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,76.093,123.392,KK,16,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,637.969,3696.768,KK,17,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,29.49,41.695,KK,18,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,24.04,17.08,KK,19,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,33.423,47.829,KK,20,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,54.831,131.958,KK,21,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,395.261,1933.743,KK,22,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,17.037,9.307,KK,23,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,22.645,15.361,KK,24,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,20.819,18.349,KK,25,,
Lowlander,Hypoxic,BW16,B1,P1,a,Maternal,26,13.972,8.513,KK,26,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,239.71,1315.57,KK,1,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,73.783,136.612,KK,2,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,16.476,12.717,KK,3,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,78.19,165.93,KK,4,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,65.49,135.53,KK,5,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,49.68,62.19,KK,6,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,32.81,33.82,KK,7,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,88.87,125.67,KK,8,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,56.17,157.55,KK,9,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,93.6,279.31,KK,10,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,90.23,248.61,KK,11,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,133.1,438.52,KK,12,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,51.36,122.55,KK,13,,
Lowlander,Normoxic,BW2,C1,P1,a,Fetal,14,98.91,200.23,KK,14,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,19.47,14.57,KK,1,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,629.9,3592.84,KK,2,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,53.55,144.44,KK,3,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,55.62,177.06,KK,4,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,62.58,93.86,KK,5,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,118.02,340.19,KK,6,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,31.92,53.54,KK,7,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,28.69,35.11,KK,8,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,66.72,126.91,KK,9,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,78.98,82.28,KK,10,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,533.86,3057.47,KK,11,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,30.92,27,KK,12,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,362.16,800.16,KK,13,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,27.48,28.55,KK,14,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,54.63,74.74,KK,15,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,55.42,110.31,KK,16,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,212.42,682.32,KK,17,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,49.94,81.88,KK,18,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,71.08,132.81,KK,19,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,27.76,31.91,KK,20,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,47.61,66.34,KK,21,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,32.75,52.75,KK,22,,
Lowlander,Normoxic,BW2,C1,P1,a,Maternal,23,13.08,6.85,KK,23,,
Lowlander,Hypoxic,BW21,B1,P1,a,Fetal,11,368.501,1310.358,KK,1,,
Lowlander,Hypoxic,BW21,B1,P1,a,Fetal,11,25.12,36.248,KK,2,,
Lowlander,Hypoxic,BW21,B1,P1,a,Fetal,11,108.6,344.134,KK,3,,
Lowlander,Hypoxic,BW21,B1,P1,a,Fetal,11,375.417,1431.423,KK,4,,
Lowlander,Hypoxic,BW21,B1,P1,a,Fetal,11,35.322,64.512,KK,5,,
Lowlander,Hypoxic,BW21,B1,P1,a,Fetal,11,52.903,85.531,KK,6,,
Lowlander,Hypoxic,BW21,B1,P1,a,Fetal,11,52.089,69.747,KK,7,,
Lowlander,Hypoxic,BW21,B1,P1,a,Fetal,11,52.57,144.226,KK,8,,
Lowlander,Hypoxic,BW21,B1,P1,a,Fetal,11,66.348,173.759,KK,9,,
Lowlander,Hypoxic,BW21,B1,P1,a,Fetal,11,38.808,88.36,KK,10,,
Lowlander,Hypoxic,BW21,B1,P1,a,Fetal,11,69.916,221.085,KK,11,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,94.035,294.401,KK,1,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,102.165,359.892,KK,2,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,40.384,48.807,KK,3,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,51.437,167.678,KK,4,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,117.481,579.946,KK,5,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,20.035,14.066,KK,6,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,18.891,14.357,KK,7,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,35.171,73.581,KK,8,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,47.513,103.721,KK,9,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,39.174,19.274,KK,10,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,24.845,26.466,KK,11,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,91.391,292.366,KK,12,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,181.463,976.985,KK,13,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,83.016,278.934,KK,14,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,198.584,1081.05,KK,15,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,29.607,36.354,KK,16,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,39.259,51.028,KK,17,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,28.197,35.402,KK,18,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,225.433,1274.136,KK,19,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,26.753,35.27,KK,20,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,92.771,249.058,KK,21,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,211.129,871.148,KK,22,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,34.452,59.515,KK,23,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,59.169,187.402,KK,24,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,50.697,162.602,KK,25,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,25.736,28.264,KK,26,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,15.64,9.386,KK,27,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,39.278,81.697,KK,28,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,79.693,269.126,KK,29,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,176.303,694.137,KK,30,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,26.56,33.234,KK,31,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,44.547,102.294,KK,32,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,120.325,477.52,KK,33,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,13.336,9.36,KK,34,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,97.197,263.309,KK,35,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,64.004,102.77,KK,36,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,19.07,17.979,KK,37,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,16.693,13.273,KK,38,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,143.573,861.551,KK,39,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,126.572,362.985,KK,40,,
Lowlander,Hypoxic,BW21,B1,P1,a,Maternal,41,52.523,161.967,KK,41,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,56.252,92.432,KK,1,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,181.043,524.08,KK,2,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,157.124,415.864,KK,3,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,81.572,133.36,KK,4,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,98.333,206.887,KK,5,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,45.41,48.384,KK,6,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,176.305,544.332,KK,7,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,130.175,343.817,KK,8,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,53.87,143.486,KK,9,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,45.835,109.935,KK,10,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,21.898,29.956,KK,11,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,29.309,34.001,KK,12,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,23.929,25.197,KK,13,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,35.572,48.199,KK,14,,
Lowlander,Hypoxic,BW22,C1,P1,a,Fetal,15,21.623,28.74,KK,15,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,493.362,4533.889,KK,1,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,43.697,65.226,KK,2,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,62.051,240.915,KK,3,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,61.192,142.428,KK,4,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,74.24,304.105,KK,5,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,59.718,98.328,KK,6,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,25.15,23.531,KK,7,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,19.11,18.587,KK,8,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,29.795,31.463,KK,9,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,434.531,2996.973,KK,10,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,43.611,114.271,KK,11,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,98.266,390.954,KK,12,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,16.858,13.669,KK,13,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,108.263,428.872,KK,14,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,12.688,10.179,KK,15,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,65.807,234.384,KK,16,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,112.102,569.106,KK,17,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,133.881,537.061,KK,18,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,151.806,630.286,KK,19,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,37.102,90.502,KK,20,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,47.015,122.335,KK,21,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,55.023,125.269,KK,22,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,49.103,97.64,KK,23,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,53.749,130.319,KK,24,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,27.789,33.974,KK,25,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,60.433,156.494,KK,26,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,38.917,72.682,KK,27,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,38.159,76.251,KK,28,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,32.203,32.494,KK,29,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,27.634,13.061,KK,30,,
Lowlander,Hypoxic,BW22,C1,P1,a,Maternal,31,7.361,2.617,KK,31,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,97.326,340.009,KK,1,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,266.035,1030.736,KK,2,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,63.509,132.831,KK,3,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,55.302,131.932,KK,4,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,28.726,30.326,KK,5,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,162.962,330.835,KK,6,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,122.145,269.152,KK,7,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,63.882,94.573,KK,8,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,45.11,50.288,KK,9,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,135.126,358.86,KK,10,"300000pix^2 grid in place, analysed a 2X2 section for a total of 4 squares.",
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,62.698,114.852,KK,11,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,35.51,64.036,KK,12,,
Lowlander,Normoxic,BW26,A1,P1,a,Fetal,13,24.162,18.983,KK,13,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,47.535,91.533,KK,1,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,17.813,11.765,KK,2,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,15.745,8.857,KK,3,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,67.663,80.243,KK,4,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,29.492,44.365,KK,5,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,22.332,30.247,KK,6,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,14.176,8.196,KK,7,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,257.502,1121.819,KK,8,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,29.93,56.369,KK,9,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,14.412,12.241,KK,10,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,23.838,26.492,KK,11,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,46.418,77.546,KK,12,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,100.695,289.087,KK,13,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,62.339,143.248,KK,14,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,32.351,49.494,KK,15,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,42.682,62.978,KK,16,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,38.707,63.19,KK,17,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,23.022,27.312,KK,18,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,26.994,14.78,KK,19,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,197.329,945.469,KK,20,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,30.131,40.822,KK,21,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,41.805,89.074,KK,22,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,51.482,113.742,KK,23,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,30.488,24.218,KK,24,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,30.814,32.494,KK,25,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,145.836,597.369,KK,26,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,19.242,14.198,KK,27,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,27.178,47.406,KK,28,,
Lowlander,Normoxic,BW26,C1,P1,a,Fetal,29,39.494,71.069,KK,29,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,155.57,404.838,KK,1,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,103.134,229.625,KK,2,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,120.586,276.158,KK,3,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,44.453,91.824,KK,4,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,57.46,110.781,KK,5,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,107.88,170.084,KK,6,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,208.264,630.207,KK,7,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,171.351,561.756,KK,8,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,173.27,526.538,KK,9,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,307.541,1437.293,KK,10,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,84.867,162.284,KK,11,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,55.777,98.486,KK,12,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,235.979,630.022,KK,13,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,117.411,171.485,KK,14,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,25.543,17.238,KK,15,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,13.025,9.492,KK,16,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,25.137,33.049,KK,17,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,28.71,17.503,KK,18,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,30.771,26.096,KK,19,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,20.177,20.966,KK,20,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,24.439,20.834,KK,21,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,18.019,12.982,KK,22,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,34.772,21.574,KK,23,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,47.913,81.962,KK,24,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,25.313,18.878,KK,25,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,12.788,6.821,KK,26,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,25.619,28.449,KK,27,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,18.566,13.273,KK,28,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,32.949,46.639,KK,29,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,25.194,25.223,KK,30,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,30.131,21.865,KK,31,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,34.872,28.66,KK,32,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,38.517,57.664,KK,33,,
Lowlander,Normoxic,BW26,A1,P1,a,Maternal,34,31.386,20.649,KK,34,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,199.301,859.673,KK,1,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,63.153,126.406,KK,2,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,51.397,79.847,KK,3,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,13.875,5.367,KK,4,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,14.47,7.72,KK,5,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,21.325,21.654,KK,6,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,13.373,8.857,KK,7,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,14.274,9.174,KK,8,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,37.642,27.418,KK,9,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,60.138,109.379,KK,10,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,48.91,69.218,KK,11,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,72.801,198.718,KK,12,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,88.746,202.393,KK,13,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,32.723,30.273,KK,14,,
Lowlander,Normoxic,BW26,C1,P1,a,Maternal,32,41.552,68.848,KK,15,,
